,GBM4,GBM6,GBM8,GBM9,O2,GBM14,GBM16,GBM21,GBM24,GBM28,O3,O4,O9,GBM30,GBM32,GBM35,GBM36,GBM42,GBM45,GBM50,A5,O10,GBM51,GBM56,GBM57,GBM58
SOCS3,3.97117570818813,4.1146342660619,4.04033709426696,3.39871618063984,3.1554271386398,4.00084396904776,3.23070890929706,3.39955933643783,3.48134099456887,3.29593658781745,3.50512419131948,3.37873357713128,2.87513190288223,2.51483984030548,3.49004462703455,4.25552948313793,2.91363268202384,3.98581483002712,4.24484899823844,3.6239662148562,2.98225449428384,3.86629389776766,4.16521140399025,3.817639199956,3.35224987678709,4.27741822024801
TGFBR1,4.46905499330648,4.15982796230077,4.21758021531339,4.37319937033733,4.21041556296269,4.3776884223211,4.37909742362039,4.54064663172578,3.96871707756479,4.08772329509999,3.99865399203916,3.70498191801562,3.88060839681436,3.9307189418021,4.33694631128772,4.3435203733169,4.02949387970225,4.64210510416964,4.42488893467627,4.1199928382593,3.60310917276316,3.81525044322798,4.31256645978048,4.2050746519005,4.27914504382477,4.59020318205147
RABGAP1L,2.71848425030661,2.56050799945384,2.81950247818083,2.70834950339259,3.02513006333572,2.65555619421741,2.96303234793526,2.88507838414922,3.11495241492331,3.70397006690561,3.29682922608321,3.09951559165641,3.29862342887191,3.02081647306009,2.83492528572889,2.98669606193435,3.13059683908848,2.54816576339449,2.91306908763512,2.86057635384965,3.08400184311064,3.43879604820391,2.93941540888021,2.78197713124161,3.14851350424646,2.94082217641836
USP4,3.67291153597914,3.66537514481397,3.76757778046094,3.43759869170208,3.72166151206468,3.61711508880181,3.79883261053924,3.79047404457297,3.66764278681029,3.69627022035475,3.35815765148043,3.50574387691105,3.53883528729686,3.58428835829152,3.7677644168936,3.78334799856013,3.7021359952699,3.74290234697764,3.91334678771464,3.65433800007571,3.55958551128346,3.52750552277332,3.59498501881313,3.65557020859988,3.70029033512142,3.64769263685452
DDHD1,3.29156375075847,3.52902025046208,3.55088028390954,3.62717027761629,3.57132163650787,3.65401001435436,3.44483128114932,3.36898584314968,3.57997121701524,3.55403900497227,3.70781535552592,3.6991146003246,3.72205604172739,3.65598160753543,3.4051599988123,3.39423027430769,3.5652248439777,3.54372792066151,3.51023901971777,3.39349184582436,3.80825548076225,3.75456359454933,3.52151962427994,3.40441563524546,3.65485037900129,3.44237627862717
SLC25A36,3.43951616422996,2.97591959874382,3.37100982925952,3.6747830892616,3.29875922374324,3.56107203198619,3.16840407364735,3.3675173069254,3.55792805905402,3.35641501726336,3.75728835293277,3.71555227839458,3.61420801755922,3.45191102794026,3.21947371197779,3.24946985947954,3.3932227114436,3.40934854485093,3.43088223468081,3.44136720984782,3.60379694835653,3.34884632234649,3.47707695442315,3.29884303732575,3.21116006933818,3.55860826331855
PPP1R15A,3.34082370868701,3.1987796616418,3.41504216149056,2.78355700545851,3.39005114265478,3.33710629106493,3.26827601354914,3.12558080044459,3.2960477463129,3.12739088473365,3.00423665659665,2.26805350681896,2.89782879896685,3.24776662062253,3.26817320618591,3.32743475047542,2.88815870571598,3.29337316330204,3.21888143761554,2.98209521763252,2.09209576548083,3.55972473361473,3.78667591078903,3.21813857723169,3.13056661658495,3.40361941568161
CAP1,4.11009477033105,4.05606333388658,4.0550783505144,4.094329357096,3.95632818686786,4.16625159307852,4.06740283229791,4.19340009307622,4.02346515009202,3.94919658053996,3.98716000796157,3.88764908367817,3.76806174238651,4.01137570746186,3.91493943963978,4.16728501258194,3.83846101060117,4.15406171725582,4.01398548947314,3.94231919419138,3.97722085854902,4.13504282426192,4.19155675257758,4.12404738855403,3.93557018862211,4.18389167820689
ZDHHC21,3.43545415353485,3.47028683029175,3.40552769106827,3.40613857044801,3.43654825020704,3.27546822516831,3.49668158679482,3.61986310313996,3.67486876148321,3.44727543008843,3.42899523779635,3.67193556780597,3.48654481148598,3.42765242696256,3.22814489173092,3.39614911253963,3.32389120825688,3.39182590892337,3.25686513099767,3.65426762824105,3.39563823908985,3.6595269662647,3.5185548669142,3.3532728680537,3.35841230837491,3.41322664889451
EWSR1,3.63855644260497,3.43968914276275,3.52424302092219,3.61210975367693,3.46870318787872,3.66316361298119,3.6496066458911,3.55486332790973,3.64420700248787,3.5010317240605,3.73792118467856,3.78260969912315,3.5352591724918,3.57327644530641,3.62760240071291,3.53969521727292,3.47930978685312,3.84851320764668,3.59205478238089,3.67560587236622,3.63535665687281,3.56173518179194,3.6660469275039,3.70675515223837,3.56713145506205,3.4993644029157
MRC2,4.02531725510277,3.89125292668868,4.08972514206758,3.58656086365878,3.335787558511,4.13680703704003,3.69572791118399,3.66646350313209,3.69067442674346,3.35429902569697,3.28031334256996,3.44274919890683,3.20160302395651,3.55858366291626,3.60581813720055,4.04532516981635,3.22262518169548,4.11918578928343,3.82785622407766,4.04456178812789,3.47766537423411,3.12856339067648,3.87312259514299,3.887878417325,3.46024094541315,3.76379706188728
C2orf11,3.69125287636849,3.71887744426305,3.52534870682166,3.71659374966787,3.84747733831646,3.4552455974446,3.78332089108447,3.62530267408011,3.62440504256955,3.49359117705162,3.81438046152403,3.97320772871771,4.10312089755957,3.93132028840992,3.61585760965173,3.58722859669508,3.75920119956779,3.69140713509247,3.72543209266142,3.62658331951018,4.00027456102331,3.28479628974772,3.63274409503013,3.60270617484719,3.47819422796045,3.59675000633055
C19orf50,3.79706004119296,3.75182893912547,3.84451209186693,3.78369323838433,3.47835723355865,3.71097444092174,3.75664181260175,3.78228152122113,3.60969875541197,3.71464790223415,3.70675301933964,3.58278389834429,3.57032188377932,3.7109916767207,3.73273430616416,3.74997341271719,3.68024828309081,3.84896977539652,3.80979713137812,3.74617982005165,3.61099480279386,3.57719297598312,3.82302196232683,3.77060292018269,3.91151166749664,3.74648411570287
NAV1,3.51412945983838,3.5076502749668,3.44156349226379,3.58559347924511,3.53120369152366,3.78031227054974,3.57624226907557,3.56891666477518,3.3942353553112,3.57079107061595,3.60071431009893,3.78366822504793,3.81218634083242,3.47695995675254,3.5878916029291,3.55545564586079,3.45349294026122,3.48736989032696,3.52103355266402,3.67527815697809,3.50768980998008,3.49931915084758,3.5389596018748,3.89970507633935,3.57070845392312,3.81089112409871
ADPGK,3.99631514446505,3.90532702092777,3.79334909332474,3.89904179404679,3.63562718104894,3.92239818695862,3.75052204829983,3.78020876096586,3.83462553045616,3.70508941403191,3.69456659326379,3.60580801909777,3.57177053682852,3.68656164641284,3.84819034903073,3.74802234308209,3.63762540032759,4.03099659824608,3.78960877119366,3.66146975084971,3.54506020369938,3.58801464051907,3.91276004633282,3.70705126751243,3.83587059203507,3.93494483808235
SF1,3.38275705503416,3.28117636528893,3.05048068029503,3.41595957911681,2.86330798676708,3.4376337314016,3.26620534649618,3.21604893063501,3.56386193463411,3.19117620973099,3.64477092898107,3.58882982275339,3.48654042008202,3.39421643265178,3.39117355051446,3.14270162040314,3.19012374742096,3.54915867238228,3.008740656076,3.41110801447175,3.5839984771179,3.16187717599088,3.1550185524023,3.29158261459631,2.97903957894497,3.56683518743626
SPRY1,3.40461754147854,3.16347356104345,3.31166847672321,3.05601325209539,3.2293953745383,3.25282658430957,3.19510225322829,3.0893599593594,3.24688494082354,3.19057735529941,3.09524748252696,3.16614700486885,2.84127623313273,3.17842956399817,3.32132061682961,3.63719512992437,3.04368954590662,3.63930187488044,3.29933380775137,3.5475573807508,3.01598768678684,3.26148388628278,3.35946057563362,3.39054724669022,3.45102075813773,3.14908972907077
SCD,3.71936924465177,3.80436449808539,3.50700263000259,3.48990295926761,3.74518670953292,3.5314849204833,3.78803105862355,3.71366708109628,3.56159398069243,3.47182618048995,3.60457475307981,3.78141843245781,3.95155101871852,4.20822703191015,3.77159813602971,3.95390884313295,3.62397849939668,3.11398076683514,3.51764962399167,3.70805869541922,3.95675198176837,3.8650676535429,3.60433104890798,3.51234306885242,3.45783316827803,3.51643845658172
C19orf48,3.58962984737053,3.46023597880623,3.65521740773334,3.43498415921104,2.67847376368852,3.13402689606588,3.69457168238936,3.18624388118515,3.16651181391332,2.35568900487748,2.91435638147601,2.84562755634286,2.09322901181213,2.45188157089104,2.84768862002671,2.82510336055914,2.81447800375903,3.38128713919667,3.67132717965946,3.6851367974682,2.14375153829165,2.70704956235731,3.33516071352084,3.44708729762384,2.92877262360916,2.4312913757128
SERPINA3,4.59892086305735,4.75197326609055,4.49237447753875,4.35314677732406,4.61066573011337,4.40420620381275,4.75362736692499,4.76284155483549,4.38702848187925,4.20648348467765,4.14524800854874,3.22537700570363,3.65153415280652,4.6349874830018,4.62496884164722,4.86549709090509,3.63744779905802,4.85563265099815,4.29549111926904,4.33890874110507,3.75985730681,4.66394046551765,4.79765403634738,4.61938424179408,4.62276856030924,4.86787813505543
FCGBP,4.45708299873612,4.4045719154573,4.39938865463246,4.35133292180059,2.96198128102147,4.39923359802676,3.59133334101389,4.27438609418874,4.19920455750041,3.35230738395031,3.34154451872614,3.20579340264105,2.9474744044533,3.50133769681812,3.22602321241996,4.30732284182909,2.73761956857647,4.58918578867353,4.40712972232799,4.10704541551276,3.61251652446313,2.88617024427184,4.51297781931907,4.05694881190378,3.35409287344676,4.8726081410605
ANXA5,4.56469005037212,4.57983961699174,4.35394258770068,4.13320836754124,4.01971848232319,4.50765970702552,4.46890751906013,4.3697685258073,4.40180528002792,4.16113189152529,4.08409811214438,4.1350464838946,4.02425865051258,4.40965217744798,4.22578948027217,4.25294647915696,4.0187687574057,4.57873270499515,4.5724020084545,4.61921206679142,3.91529729161526,4.03973850917948,4.5001833103034,4.3650379200261,4.34119257792313,4.48718559359363
TMSB10,4.83909669387833,4.71747630832674,4.71556841385172,4.5156584173016,4.60871068713688,4.77733321060221,4.51217919513877,4.75071595806148,4.65654750744566,4.82979897214992,4.48876594913679,4.37406732602154,4.2166845282006,4.53222153844353,4.74727574907363,4.94537777756355,4.64152988104313,4.98250828407231,4.58801739921223,4.84102420215831,4.21330284094959,4.71512649542606,4.91432982656048,4.83922556782754,4.95844076311358,4.71284786639148
MLSTD2,3.74196826574341,3.80166324861473,3.76721658882597,3.88828566678269,3.9801117270445,3.85509804329037,3.98869087496989,3.89118843236907,3.88005886450192,4.01703893498009,4.11618542972035,3.97326703653652,4.07560009534925,4.03130135200468,4.07022581076328,3.79285683588491,3.83902579375624,3.67810583101675,3.88422298656053,3.8385563783412,3.91783192169284,3.87874807520047,3.8969104642089,3.83780130397951,3.96281424770146,3.82321442250694
ADM,4.02446579970887,4.27966831262135,4.17957686577747,3.19096250786876,3.34454788436905,3.92049080731646,3.48419716284259,3.56660634511699,3.36830232207616,3.04707890378512,3.4424711458032,3.45055408538469,3.50428908683,3.44775338205478,3.39215436174852,4.092101035075,3.24432661023064,3.70073252496694,4.05041908462209,4.13941823805908,3.24778969521327,3.30097375088665,4.37557941667149,3.4861898144586,4.03645833742445,3.42104902452681
RAB2,3.77716333816222,3.60377823969059,3.7978821138692,3.9646983712995,3.78404270265297,3.89304322317675,3.67097602290466,3.83216645147981,3.71793798594965,3.72421121226981,4.09624064919305,4.16597382061167,3.99633445961565,3.85911583113444,3.75611540342407,3.94577829110245,3.72862758533418,3.59331830554178,3.79731844796567,3.78446287313824,4.01719479166539,3.94821567889745,3.73359830055707,3.80486533115602,3.60223193789962,3.66999448344927
SNX24,3.3605884912808,3.87197744651677,3.42335713740129,3.64691242523553,3.46950184503842,3.59567354090626,3.7229354386511,3.77771615897029,3.6246795873273,3.62023290121748,3.52880502855333,3.56818740385069,3.69618718190842,3.61710753778401,3.86193500756936,3.70185411070331,3.63297277410894,3.54560075367151,3.54899725056339,3.92391753358206,2.99301672434575,3.39933463181108,3.6143527418348,3.4836571778148,3.55197327583454,3.56109028752192
KPNB1,3.60668247187705,3.65894150823317,3.62845146395337,3.62394391597894,3.53898220070271,3.68029489274085,3.78645923955296,3.69187858833936,3.76360594296036,3.63975266207742,3.89477299472012,3.75511646430035,3.66442571451084,3.65839350310636,3.69609363537906,3.56572919759631,3.56190289525432,3.63679760936946,3.63129945374048,3.68323684291286,3.72313348502186,3.79069090252795,3.80020792699449,3.83321062522778,3.45168038106128,3.5811354605945
LONPL,3.52397044778441,3.76996514598822,3.82577321985793,4.00024122700749,3.88158446615772,3.75652786340046,3.87001438740521,3.92073492702781,3.46197158100722,3.5555750517936,3.75790299177436,3.72943362873998,3.95801228007517,3.85405833220573,3.72688012220517,3.72296034322117,3.7130123880322,3.40806672190847,3.92689694999409,3.87846423043353,4.03895749321622,3.90227318002976,3.62447454570758,3.70729725123687,3.51304971147167,3.92898886349882
AA934610,3.63124057719924,3.69412185422404,4.00914044703744,3.9022552312865,3.88205851714091,3.46656840253502,3.78687112048381,4.10812157350922,3.89629048814443,3.84789400450903,4.08390447874166,4.03839170986271,4.15474785365091,3.70902653517593,4.07191159721023,3.45781213163384,3.84995191186816,3.67046832560528,4.11568937638466,3.57395621515652,4.185308910374,3.76164650783008,3.91021339135574,3.67519733630324,3.81052264541119,4.02977677838001
WAC,3.44881495721339,3.37117910133411,3.32103267158879,3.50020586449613,3.64734081020306,3.61134757104668,3.32436107400687,3.42945010613918,3.46621034547045,3.26051214019189,3.73462887747427,3.54292583817194,3.69787158859085,3.5991291681388,3.26233929791126,3.40903894248994,3.3273429929316,2.98324188143444,3.31888312675594,3.32122196163131,3.73281056287845,3.74689298623619,3.37303822446278,3.49379127725046,3.08084105618064,3.39717793535753
KIAA1279,3.54468827011686,3.58130644009752,3.57845651576711,3.67349182895792,3.7178467641653,3.65221403370881,3.49913437995564,3.55369361839523,3.57290945616599,3.70036661882013,3.66442091793659,3.72428250688083,3.82233195536921,3.77687900496822,3.66548080095095,3.61456272266634,3.72898341767413,3.42175573889621,3.42968172159868,3.51450339126413,3.88314121928312,3.90516502102512,3.49582910249599,3.50189881687626,3.6781253331672,3.59416716710654
WDR34,4.01649201312746,4.2639744970496,4.02083195522536,3.73000970715689,3.67576304031203,3.75361331292205,4.33089508635534,3.74315057855933,4.11742125054566,3.77267626023703,3.95513113131096,3.57867083553871,3.43451972378628,3.4364657519701,3.74026113167462,3.85464393113487,3.66949130729989,3.8946463664572,3.80255419722034,4.2042223283763,3.16744789890312,3.22365633811132,3.9568255721226,4.02701390911732,3.87423636326984,3.78096704322271
TCF8,3.57827374468003,3.60889235512261,3.33387048015853,3.87654216977675,3.57445180854469,3.52272050297499,3.45417125763589,3.48502699389502,3.5307042883066,3.19577515525633,3.99676958924131,4.12883050543377,4.05281521201603,3.31231680776377,3.47726498240755,3.37913974701217,3.56184846694679,2.94573833510035,3.65641618471085,3.84100563291993,4.19902124683498,3.44909577383944,3.39878623166088,3.84875966988432,3.21729281258983,3.87519882609479
RNF135,4.34518777742391,4.11079768418449,4.17594664387123,3.69782430219699,3.55746136397494,4.29259947135451,4.03064994827417,4.19288157601661,4.0779775609762,3.79365525759038,3.55936359704326,3.49058852220851,3.12877103882606,3.724700205572,4.08332087328173,4.14224219404516,3.58822452028495,4.37042089169566,3.90028769193585,4.0169447174794,3.3126114339191,3.31792509039142,4.05029760766626,4.02333692272571,3.84714475470783,4.28143166678852
IFNGR2,4.27261275800067,4.30025656720747,4.04380738837701,4.04921084899672,3.98735571379011,4.19127958243218,3.96143039688686,4.01063085285785,4.03405077773188,3.81523230037478,3.96810504137852,3.86132593532093,3.73501084703319,3.80144487342025,3.98821035588101,4.11845361798929,3.88527242940135,4.21624942663915,4.06274164740051,4.07660039790709,3.755110739874,3.91936933827213,4.24821721244735,4.29423744483382,3.95817609395542,4.27041324150706
CPEB4,3.56910458695697,3.8441238182801,3.64292873961153,3.74922985866066,3.88333033683941,3.67342320384577,3.59258054124843,3.77895474763962,3.79981374149411,3.75760234558315,3.80151463647818,3.91860309128335,4.12066920233252,3.89702470858353,3.50431193193106,3.81911561532157,3.63351107494675,3.42717195969419,3.97480321233559,4.07835178439207,4.02294690524552,4.04480409785226,3.80050001424021,3.77885655066268,3.76350840547564,3.80332462196598
